RCP_SNO,SRAP_CNT,ING_INFO
6896472,714,감자 고추 당근 대파 마늘 배추 양파
6896478,888,마늘 양파 토마토 버섯
6896500,822,계란 양파
6896510,1203,마늘 삼겹살
6896542,3759,계란 무무
6896571,735,대파 양파 고춧가루
6896593,1098,대파 마늘 양파 버섯
6896595,779,고추 대파 마늘
6896598,1683,
6896626,891,고추 마늘 양파 상추 고춧가루 무무
6896630,2428,대파 마늘
6896646,949,계란
6896662,4531,계란 양파
6896699,1385,고추 대파 마늘 양파 고춧가루
6896720,7159,마늘 양파
6896723,684,대파
6896724,54830,감자 양파
6896735,1228,고추 마늘
6896756,1517,감자 당근 마늘 양파 토마토
6896768,2270,고추 대파 마늘 양파 삼겹살
6896769,3096,고추 대파 마늘
6896819,4658,고추 당근 마늘 양파 오이
6896826,5127,대파 마늘 양파
6896829,1234,고추 대파 마늘 배추 고춧가루
6896845,3371,고춧가루
6896847,688,고추 대파 마늘 고춧가루
6896887,911,고추 마늘 양파 고춧가루 무무
6896906,1569,
6896908,35083,고추 마늘 고춧가루 무무
6896956,797,계란
6896965,697,계란
6896975,631,고추 당근 마늘 양파 버섯
6896976,9171,계란
6896977,1815,고추 대파 양파
6896987,1799,고추 마늘 양파 오이
6897018,4472,계란 양파
6897028,1238,고추 마늘
6897032,636,계란 고추 대파
6897041,4596,마늘 무무
6897057,642,계란 고추 마늘 양파
6897064,2013,감자 계란 양파
6897100,1140,고추 마늘 고춧가루
6897116,1342,대파 마늘 양파 고춧가루
6897117,961,
6897170,734,고추 당근 갈비
6897172,917,고추 대파
6897187,669,대파 양파
6897202,873,대파 마늘 버섯
6897203,722,고추 마늘
6897208,1154,
6897239,951,고추 대파 마늘 양파
6897258,3301,고추 마늘 양파
6897261,38295,고추 마늘 양파 오이 고춧가루
6897278,1430,
6897294,932,감자 계란 배추 오이
6897328,8483,고추 마늘 양파
6897337,8941,배추 고춧가루 무무
6897365,4744,고추 마늘
6897374,12402,마늘
6897380,4933,고추 마늘
6897383,20298,계란 대파 양파
6897386,727,고추 마늘 삼겹살
6897404,1341,마늘 양파 고춧가루 무무
6897427,722,고추 대파 마늘 양파 무무
6897462,1374,감자 양파
6897463,4238,감자 고추 당근 대파 마늘 양파 버섯
6897474,732,계란 고추 당근
6897476,678,고추 당근 대파 마늘 양파 고춧가루
6897486,665,
6897496,1391,고추 대파 마늘 양파 고춧가루
6897498,6477,대파 마늘
6897522,771,감자
6897529,1458,
6897545,3586,고추
6897554,627,대파 마늘
6897585,876,당근 양파
6897590,4326,
6897595,2665,버섯
6897615,1130,마늘 갈비
6897640,1508,
6897671,991,대파
6897704,7122,
6897711,955,계란 고추 대파 양파
6897772,15241,대파 마늘 무무
6897810,2450,고추 대파 마늘 고춧가루 고등어 무무
6897820,784,고추 당근 대파 마늘 양파 고춧가루 버섯
6897854,694,계란 고추
6897855,5141,고추 대파 마늘 양파 고춧가루 무무
6897914,1001,마늘 배추
6897931,1385,
6897960,920,양파 고춧가루
6897980,2234,감자 고추 마늘 고춧가루
6897988,18493,고추 대파 마늘 양파 고춧가루 앞다리
6897996,731,고추 마늘 양파
6898054,4766,고추 당근 대파 마늘 양파
6898063,646,계란 당근 대파
6898065,794,감자 당근 대파 마늘 양파
6898067,839,고추 대파 마늘 양파 고춧가루 무무
6898093,1741,고추 마늘 고춧가루
6898131,3685,계란 양파
6898133,1221,계란 당근 대파
6898141,2136,고추 대파 마늘 양파 고춧가루 무무
6898178,1509,
6898181,718,무무
6898192,913,대파 마늘
6898201,619,고추 양파 상추
6898225,4483,고추 마늘 배추
6898273,745,감자 양파
6898283,3684,대파 고춧가루
6898293,3213,계란 당근 버섯
6898294,884,
6898305,1231,
6898327,1807,당근 대파 양파
6898328,17393,계란 고추 상추
6898331,692,고추 마늘 고춧가루
6898332,613,고추 대파 마늘
6898340,738,당근 양파
6898357,854,고추 대파 마늘
6898362,1428,고추 대파 마늘 양파 토마토
6898363,1148,고추 당근 마늘 양파 고춧가루
6898369,9393,계란 대파
6898386,686,대파 배추 버섯
6898401,917,
6898404,1098,
6898428,778,
6898457,1081,
6898467,920,대파 양파
6898484,1493,당근 마늘 양파 무무
6898488,9517,감자 고추 마늘 배추 양파 고춧가루
6898495,606,
6898497,12284,대파 버섯
6898500,605,고추 대파 마늘 고춧가루
6898528,767,양파
6898532,619,감자 고추 마늘 양파 고춧가루 고등어 무무
6898536,2077,계란 고추 마늘 양파
6898550,1806,대파 마늘 양파
6898573,685,고추 마늘
6898600,668,양파 무무
6898639,1170,마늘 무무
6898651,661,계란 대파
6898731,1551,무무
6898756,1550,고추 대파 마늘 양파 고춧가루
6898757,641,대파 마늘 양파 버섯
6898761,737,당근 대파 마늘 갈비
6898774,1138,마늘 양파 버섯
6898834,605,배추 버섯
6898850,734,감자 마늘 양파
6898855,4497,계란 고추
6898891,908,마늘
6898900,6155,계란
6898902,872,
6898919,4108,
6898921,1188,고추 마늘 양파 고춧가루
6898923,682,고추 당근 마늘 고춧가루 무무
6898937,3309,고추 마늘 양파 고춧가루
6898957,676,마늘 버섯
6898988,3954,마늘
6899017,1445,감자 고추 마늘 양파 고춧가루 버섯
6899021,751,
6899024,644,계란 양파 버섯 삼겹살
6899048,3055,당근 삼겹살
6899061,878,고추 마늘 양파 버섯 삼겹살
6899062,658,감자 계란 양파
6899074,929,마늘 양파
6899093,1020,고추 대파 마늘 양파
6899099,11623,대파 마늘 고춧가루 버섯 무무
6899104,2016,고추 대파 마늘 양파 버섯
6899105,5075,고추 대파 마늘 양파 오이
6899142,840,양파 토마토
6899153,678,고추 마늘
6899180,706,마늘 양파 고춧가루 무무
6899187,1327,양파 토마토
6899188,1422,감자 계란 당근 버섯
6899190,938,고추 당근 대파 마늘 양파 고춧가루
6899194,2736,고추 마늘 고춧가루
6899246,1034,
6899263,5227,대파 마늘
6899265,32002,고추 대파 마늘 양파
6899268,1200,계란 고추
6899335,31871,당근 대파 배추
6899340,6661,고추 마늘 양파 버섯
6899392,1188,
6899420,1279,고추 대파 마늘 양파 고춧가루
6899440,1142,대파 마늘 양파 버섯
6899442,5711,마늘
6899455,822,계란 대파 배추 양파 버섯 무무
6899457,7225,대파 마늘
6899465,967,계란 오이
6899472,755,계란 대파
6899482,762,양파
6899491,683,감자 고추 대파 마늘 양파
6899516,2396,
6899521,3177,계란
6899523,1938,계란 양파
6899563,680,고추 당근 마늘 배추
6899565,677,계란 당근 양파
6899575,619,마늘
6899604,1597,
6899635,2384,
6899641,2251,고추 대파 마늘 양파 고춧가루 앞다리
6899649,6348,마늘 양파
6899700,7982,고추 양파
6899706,4139,마늘
6899739,608,상추 오이 버섯
6899756,1253,당근 양파
6899765,5485,계란 대파 고춧가루
6899767,1468,무무
6899780,673,양파 고구마
6899785,1115,양파
6899808,1255,고추 대파 마늘 양파 고춧가루
6899825,811,마늘 양파
6899831,6609,대파 마늘
6899844,1107,고추 대파 마늘
6899849,1035,고추 마늘 오이
6899874,20074,계란 마늘 배추 양파 삼겹살
6899885,1837,마늘 고춧가루
6899906,4441,마늘 양파 고춧가루
6899911,13321,고추 대파 마늘 양파 상추 무무
6899928,693,고구마
6899929,1227,고추 대파 마늘 양파 고춧가루 갈치 무무
6899933,1527,감자
6899953,627,고추 대파 마늘 무무
6899968,651,감자 고추 대파 마늘 양파 고춧가루 버섯
6899995,4376,무무
6900005,2139,고구마
6900018,981,고추 마늘 양파 고구마 고춧가루 앞다리
6900034,2574,계란
6900042,1562,대파 마늘
6900050,1686,당근 마늘 양파 버섯
6900075,929,마늘
6900087,778,고추 마늘 양파 무무
6900094,2417,당근 마늘 버섯
6900096,698,마늘
6900118,1194,고추 대파 마늘 고춧가루 무무
6900119,1296,마늘 버섯
6900124,1831,고추 당근 대파 마늘 양파
6900135,5317,상추
6900147,15125,마늘
6900179,769,계란
6900181,1963,마늘
6900184,737,고추 대파 마늘 양파
6900186,809,고추 대파 마늘 고춧가루 버섯
6900187,1164,마늘 배추
6900188,864,
6900195,1428,고추 당근 대파 마늘 배추 양파 고춧가루
6900196,2027,마늘
6900197,1005,고추 마늘 오이 고춧가루
6900213,628,마늘
6900232,941,대파 마늘 배추 고춧가루 무무
6900241,3684,고추 마늘 고춧가루 버섯
6900248,1794,당근 양파
6900251,2102,대파 고춧가루
6900259,906,고추 당근 대파 마늘 고춧가루 버섯
6900268,1605,계란 고추 무무
6900269,1365,고추 마늘
6900275,622,고추
6900284,2063,토마토
6900285,992,고추 당근 마늘 배추 양파 고춧가루
6900290,787,감자 양파
6900294,1252,무무
6900295,1319,고추 대파 마늘
6900296,612,고추 마늘 양파
6900302,990,계란
6900311,4450,양파 토마토
6900325,3641,계란
6900344,1651,고추 당근 양파 버섯
6900361,957,고추 대파 마늘 양파 고춧가루
6900362,735,고추 대파 마늘 고춧가루 무무
6900369,675,고추 마늘 양파
6900392,1308,대파 양파 고춧가루
6900399,1184,고추 마늘 고춧가루
6900400,668,고추 당근 마늘 양파 고춧가루
6900402,5423,고추 대파 마늘 고춧가루 무무
6900423,4927,당근 양파
6900441,908,당근 마늘
6900443,3362,
6900449,1206,계란 당근 대파 양파 버섯
6900455,1286,고추 대파 마늘 고춧가루 버섯
6900457,663,대파 양파
6900461,973,대파 마늘 양파 버섯 무무
6900463,621,
6900467,1188,고추 대파 마늘 양파
6900474,606,
6900475,17394,대파 마늘 고춧가루 무무
6900478,1286,대파 마늘 고춧가루 무무
6900483,1448,
6900492,1996,계란 양파
6900516,1132,고추 마늘 양파 무무
6900526,2545,감자 당근 양파
6900559,1044,양파
6900566,971,계란 대파 버섯
6900601,6821,
6900614,1584,감자 고추 대파 마늘 양파
6900624,1491,
6900641,2665,당근 마늘 양파 버섯
6900646,6031,고추
6900649,697,계란 양파
6900650,26795,고추 당근 대파 마늘 양파 오이 고춧가루
6900658,1331,고추 마늘
6900678,1940,
6900682,3530,
6900683,624,당근 대파 양파
6900684,1030,당근 상추
6900689,2804,마늘 무무
6900692,618,계란
6900699,11603,고추 대파 마늘 양파 고춧가루 버섯 무무
6900704,722,대파 마늘 배추 양파 고춧가루 앞다리
6900713,1046,고추 마늘 고춧가루 무무
6900736,7006,양파
6900739,1022,감자 고추 마늘 양파 고춧가루
6900743,726,
6900755,698,대파 마늘 배추 양파 고춧가루 무무
6900757,774,감자 고추 양파
6900758,29609,마늘 갈비
6900771,880,고추 당근 마늘 배추 양파 상추 오이 고춧가루
6900818,800,마늘 양파 고춧가루 무무
6900830,2112,고추 마늘 양파 고춧가루 삼겹살
6900863,668,계란 고추 대파 마늘 양파
6900875,3618,삼겹살
6900903,622,마늘 양파
6900906,1063,마늘 양파 버섯
6900910,809,계란 양파
6900915,642,무무
6900918,2241,고추 마늘 고춧가루 버섯
6900932,5483,당근 대파 마늘 양파
6900939,831,고추 대파 마늘
6900945,1904,고추 대파 마늘 양파 고춧가루
6900951,850,고추 마늘 양파 고춧가루
6900952,667,고추 당근 마늘 배추 오이 고춧가루
6900955,2396,양파
6900970,616,계란 대파 마늘
6900987,739,감자 고추 대파 마늘 양파 버섯 무무
6900988,2405,고추
6900994,1647,감자 당근 마늘 양파
6900996,3782,고추 마늘 고춧가루
6900999,603,마늘 오이
6901012,1411,고추 마늘
6901022,4280,마늘 배추 고춧가루
6901024,749,고추 대파 마늘 양파
6901025,888,
6901029,1154,감자 고추 마늘 양파 고춧가루
6901041,1215,대파 마늘
6901043,1139,마늘 갈비
6901080,1282,고추 대파 마늘
6901094,927,고추 당근 대파 양파
6901103,4875,양파
6901117,1096,고구마
6901125,1935,계란 마늘 양파
6901168,1384,대파 마늘 배추 양파 고춧가루 갈비
6901181,833,고추
6901205,605,마늘 양파
6901221,741,
6901231,5251,양파
6901248,2705,계란 고추
6901275,2082,고추 대파 양파 고춧가루 앞다리
6901283,823,고추 대파 마늘 양파
6901284,607,고추 당근 대파 마늘 배추 양파 오이 고춧가루
6901295,2249,
6901296,883,대파 마늘 고춧가루
6901297,4750,배추
6901325,794,대파 마늘 고춧가루
6901332,1189,삼겹살
6901334,646,감자 고추 대파 마늘 양파 고춧가루 버섯
6901345,1370,배추 양파
6901348,1967,오이
6901357,6635,대파 마늘 양파 버섯
6901377,821,당근 마늘 양파 버섯
6901379,1833,당근 오이
6901393,853,양파 버섯
6901407,744,마늘 배추 고춧가루
6901415,888,양파
6901416,771,감자 당근 대파 마늘 양파 토마토
6901481,866,
6901482,1681,고추 마늘 양파 토마토 버섯
6901493,4113,고추 대파 마늘 무무
6901508,15539,
6901510,975,고추
6901527,1176,계란
6901530,946,마늘 고춧가루
6901551,696,고추 마늘
6901552,693,감자 고추 마늘 양파 고춧가루 버섯
6901578,967,마늘
6901583,2906,고추 마늘 양파 고춧가루 갈비
6901588,666,
6901617,2260,고추 마늘 양파 고춧가루 고등어 무무
6901620,1512,고추 대파 마늘 배추 양파 상추 고춧가루 버섯
6901627,1998,고추 상추
6901650,742,양파
6901654,685,고추 마늘 고춧가루 버섯 무무
6901656,881,당근 양파 고구마
6901660,602,고추 대파 마늘 양파 고춧가루 삼겹살
6901667,7153,고추 대파 마늘
6901671,893,고추 대파 마늘
6901726,656,당근
6901738,642,마늘 배추 고춧가루 삼겹살 무무
6901766,6259,대파 마늘
6901773,782,
6901774,815,
6901798,1576,마늘
6901810,6854,고추 대파 마늘 양파 고춧가루 무무
6901814,1526,고추 대파 마늘 무무
6901822,2589,마늘 양파
6901838,676,고추 대파 마늘 배추 양파
6901843,722,감자 양파
6901870,4587,고추 대파 마늘 양파
6901885,1745,고추 마늘 배추 양파 무무
6901889,2044,당근 대파 양파
6901892,902,고추
6901904,13698,
6901907,1969,고추 마늘 양파
6901922,793,고추 당근 대파 마늘 양파 고춧가루
6901939,8429,마늘
6901941,1634,고추
6901943,618,고추 대파 마늘 양파 앞다리
6901955,996,
6901994,1778,고추 대파 마늘 양파 고춧가루
6902005,1626,마늘 무무
6902022,2140,고추 마늘 양파 버섯
6902030,1106,감자 고추 대파 마늘 배추 양파
6902033,1879,계란
6902057,1747,마늘 고춧가루 무무
6902060,1755,대파 마늘
6902074,870,마늘 배추 양파
6902078,3605,고추 대파 마늘
6902080,831,대파 마늘 갈비
6902104,1139,고추 대파 마늘 양파
6902125,18361,양파
6902200,2356,고추
6902201,716,양파 고구마 오이
6902202,756,
6902203,1124,계란
6902206,3781,대파 마늘 양파
6902207,22098,마늘 양파 삼겹살
6902235,904,고추 대파 마늘 배추 양파 고춧가루
6902239,1518,계란
6902243,1821,당근 마늘 양파 버섯
6902250,954,
6902274,2311,고추 마늘
6902279,634,고추 당근 대파 마늘 배추 양파 고구마 고춧가루
6902283,2867,
6902300,6814,고추 대파 마늘
6902308,1365,계란
6902329,2231,대파 마늘
6902357,624,
6902358,1457,고추 대파 마늘
6902374,855,감자 계란 마늘 양파 상추
6902395,1074,계란 무무
6902441,12444,고추 대파 마늘 양파 고춧가루
6902460,711,고추 대파 마늘 양파 고춧가루
6902467,754,고추 마늘
6902484,1228,대파 마늘
6902495,642,고추 배추 삼겹살
6902496,643,무무
6902497,634,무무
6902511,832,계란
6902535,1359,고추 대파
6902536,5438,마늘
6902540,1812,계란 마늘 양파
6902543,1106,감자 고춧가루
6902562,1258,무무
6902569,1982,마늘 배추 양파
6902606,676,고추 마늘
6902615,3190,양파
6902631,609,
6902648,670,마늘 고춧가루 무무
6902692,601,
6902741,6070,당근 대파 양파 버섯
6902745,796,고추 당근 마늘 양파
6902747,1592,마늘 고구마
6902807,656,
6902818,757,감자 마늘 양파
6902819,611,계란
6902821,956,감자 고추 대파 마늘 양파 고춧가루
6902822,630,마늘 양파
6902823,2193,마늘 양파
6902849,774,마늘 양파
6902873,808,고추 대파 배추 고춧가루
6902874,872,고추 마늘 양파 토마토 고춧가루
6902876,1306,고추 양파
6902878,688,고구마
6902900,763,계란
6902902,14123,대파 마늘 배추 고춧가루 갈비
6902946,914,
6902948,1365,대파 마늘 양파 고춧가루 무무
6902953,1142,
6902966,638,대파 마늘
6902978,681,감자 고추 대파 마늘 양파 고춧가루
6902986,1036,고추 마늘 고춧가루
6902996,895,마늘 양파
